AOI Coordinates,2016,2017,2018,2019,2020,2021,2022,2023
"[[[74.78792937305236, 32.113394575025595], [74.79792937305237, 32.113394575025595], [74.79792937305237, 32.12339457502559], [74.78792937305236, 32.12339457502559], [74.78792937305236, 32.113394575025595]]]",635.930728768335,705.4455981453242,755.2541955822767,730.7032804422217,797.8284571954013,838.8951089627632,855.1161014775668,896.9054632336846
"[[[74.78792937305236, 32.12339457502559], [74.79792937305237, 32.12339457502559], [74.79792937305237, 32.13339457502559], [74.78792937305236, 32.13339457502559], [74.78792937305236, 32.12339457502559]]]",464.59305395847457,484.78270757954147,556.6879569967547,548.0483704020683,541.0618657031698,553.3634119771234,548.115593052124,538.2419831476909
"[[[74.78792937305236, 32.13339457502559], [74.79792937305237, 32.13339457502559], [74.79792937305237, 32.14339457502559], [74.78792937305236, 32.14339457502559], [74.78792937305236, 32.13339457502559]]]",86.17536294379853,94.78988514259714,101.16965297646108,96.26030598228039,97.52617913934365,109.55954008488283,115.33452184050297,120.13554940611783
"[[[74.78792937305236, 32.14339457502559], [74.79792937305237, 32.14339457502559], [74.79792937305237, 32.15339457502559], [74.78792937305236, 32.15339457502559], [74.78792937305236, 32.14339457502559]]]",111.44972556587057,111.72067716535928,131.2498960580711,120.24933996985057,130.99014573484803,132.86254169381263,123.00283820431316,119.93551032932481
"[[[74.78792937305236, 32.153394575025594], [74.79792937305237, 32.153394575025594], [74.79792937305237, 32.16339457502559], [74.78792937305236, 32.16339457502559], [74.78792937305236, 32.153394575025594]]]",942.1765543933018,1087.1655174534576,1095.683431984837,1105.1243665154118,1158.9397167515313,1177.1443886989423,1223.353537229342,1123.0579937513148
"[[[74.78792937305236, 32.16339457502559], [74.79792937305237, 32.16339457502559], [74.79792937305237, 32.17339457502559], [74.78792937305236, 32.17339457502559], [74.78792937305236, 32.16339457502559]]]",662.847674929616,802.0039824281706,826.7433053903219,851.195916620755,844.479755615362,875.5695376394424,922.0115165603197,908.6743548316921
"[[[74.78792937305236, 32.17339457502559], [74.79792937305237, 32.17339457502559], [74.79792937305237, 32.18339457502559], [74.78792937305236, 32.18339457502559], [74.78792937305236, 32.17339457502559]]]",77.18309019717567,95.2449965761321,92.06893293394972,85.51296363292354,97.29186014208697,105.20092609960254,86.1528662156132,85.79281165445572
"[[[74.78792937305236, 32.183394575025595], [74.79792937305237, 32.183394575025595], [74.79792937305237, 32.19339457502559], [74.78792937305236, 32.19339457502559], [74.78792937305236, 32.183394575025595]]]",24.76329935290974,30.297186758003303,31.608997327829297,32.83709180312447,32.60017870818493,31.37333474891349,26.900101915248253,31.589415024030252
"[[[74.78792937305236, 32.19339457502559], [74.79792937305237, 32.19339457502559], [74.79792937305237, 32.20339457502559], [74.78792937305236, 32.20339457502559], [74.78792937305236, 32.19339457502559]]]",5.066146156286242,5.740232152583678,6.10424742539876,5.095774670702774,5.508692599869391,5.388187782364184,5.469427026173435,7.424582936846491
"[[[74.78792937305236, 32.20339457502559], [74.79792937305237, 32.20339457502559], [74.79792937305237, 32.21339457502559], [74.78792937305236, 32.21339457502559], [74.78792937305236, 32.20339457502559]]]",62.97535270506961,72.31603255764479,76.7410345392963,73.33552099575385,76.3882179000083,88.0581290164403,82.94968233316148,74.89610116833748
"[[[74.79792937305237, 31.913394575025592], [74.80792937305237, 31.913394575025592], [74.80792937305237, 31.923394575025593], [74.79792937305237, 31.923394575025593], [74.79792937305237, 31.913394575025592]]]",641.512536718472,698.6270074819364,737.0670043531409,699.8659716384466,684.4758752291924,681.7437199523882,686.9767963996666,675.8657527692164
"[[[74.79792937305237, 31.923394575025593], [74.80792937305237, 31.923394575025593], [74.80792937305237, 31.933394575025595], [74.79792937305237, 31.933394575025595], [74.79792937305237, 31.923394575025593]]]",185.96253779946892,202.0209488641121,217.73115436798594,206.369989249858,191.34644053698335,203.37906522841968,224.31343873374345,201.14797448778052
"[[[74.79792937305237, 31.93339457502559], [74.80792937305237, 31.93339457502559], [74.80792937305237, 31.943394575025593], [74.79792937305237, 31.943394575025593], [74.79792937305237, 31.93339457502559]]]",4.671915936364266,4.980738875167256,3.036093538013815,5.131450807337067,4.585502359887138,6.549215078103396,7.751329058709078,10.511198765356776
"[[[74.79792937305237, 31.943394575025593], [74.80792937305237, 31.943394575025593], [74.80792937305237, 31.953394575025595], [74.79792937305237, 31.953394575025595], [74.79792937305237, 31.943394575025593]]]",7.63271182661668,16.067885901416314,9.910673935892014,15.120215381545016,10.910128252626414,9.933545807418305,19.683042348017754,14.192509064035702
"[[[74.79792937305237, 31.95339457502559], [74.80792937305237, 31.95339457502559], [74.80792937305237, 31.963394575025593], [74.79792937305237, 31.963394575025593], [74.79792937305237, 31.95339457502559]]]",1.979687039800089,4.986847741639376,3.7680903375628843,11.886853827742444,10.42630372864301,8.128347804297793,10.471999481771812,13.28630755737393
"[[[74.79792937305237, 31.963394575025593], [74.80792937305237, 31.963394575025593], [74.80792937305237, 31.973394575025594], [74.79792937305237, 31.973394575025594], [74.79792937305237, 31.963394575025593]]]",15.547907800285198,14.787482619875147,12.311201294954063,11.444198799860947,14.862660773685683,14.893685541151083,12.483537208751715,15.931582150405852
"[[[74.79792937305237, 31.97339457502559], [74.80792937305237, 31.97339457502559], [74.80792937305237, 31.983394575025592], [74.79792937305237, 31.983394575025592], [74.79792937305237, 31.97339457502559]]]",7.934950575915768,7.688703020452807,6.019817009064534,14.05376549173632,6.1649829481707545,7.810222181133569,5.148954420413907,5.870488319212966
"[[[74.79792937305237, 31.983394575025592], [74.80792937305237, 31.983394575025592], [74.80792937305237, 31.993394575025594], [74.79792937305237, 31.993394575025594], [74.79792937305237, 31.983394575025592]]]",8.270147336361333,4.302967815146985,8.939690816291035,12.625243611819315,9.780518942670824,12.959678241122674,5.28189980186653,7.248564715746397
"[[[74.79792937305237, 31.99339457502559], [74.80792937305237, 31.99339457502559], [74.80792937305237, 32.00339457502559], [74.79792937305237, 32.00339457502559], [74.79792937305237, 31.99339457502559]]]",3.9126615053245417,4.150803854753238,4.034520234493838,5.389462140775482,1.9235364426228494,3.254385229539527,1.9839215192869055,1.870053925021613
"[[[74.79792937305237, 32.003394575025595], [74.80792937305237, 32.003394575025595], [74.80792937305237, 32.01339457502559], [74.79792937305237, 32.01339457502559], [74.79792937305237, 32.003394575025595]]]",663.0900978328768,704.0711955737124,738.1459302850998,703.126550641494,748.3291810376721,725.4739328438196,720.172041889873,744.9224310677678
"[[[74.79792937305237, 32.01339457502559], [74.80792937305237, 32.01339457502559], [74.80792937305237, 32.02339457502559], [74.79792937305237, 32.02339457502559], [74.79792937305237, 32.01339457502559]]]",19.177145402699907,31.777263213336624,34.47449134069168,40.747586095310936,34.568863921091605,33.93934272027675,23.70571122543879,24.38898307318792
"[[[74.79792937305237, 32.02339457502559], [74.80792937305237, 32.02339457502559], [74.80792937305237, 32.03339457502559], [74.79792937305237, 32.03339457502559], [74.79792937305237, 32.02339457502559]]]",41.67510642104496,45.80978696044227,54.75475020976934,59.71062125259562,53.791941497981554,54.45559655247622,43.55392123428097,48.69702420731052
"[[[74.79792937305237, 32.03339457502559], [74.80792937305237, 32.03339457502559], [74.80792937305237, 32.04339457502559], [74.79792937305237, 32.04339457502559], [74.79792937305237, 32.03339457502559]]]",233.8770511887801,249.52760475259456,263.6305246692067,269.59082453147,271.4795815388439,259.72619960206003,258.2057923650288,276.8109562529657
"[[[74.79792937305237, 32.043394575025594], [74.80792937305237, 32.043394575025594], [74.80792937305237, 32.05339457502559], [74.79792937305237, 32.05339457502559], [74.79792937305237, 32.043394575025594]]]",199.88355759865044,212.12697641763043,215.8160550381351,226.74528693878528,209.53138438944734,205.68007867991759,258.6323385445212,241.0278095573176
"[[[74.79792937305237, 32.05339457502559], [74.80792937305237, 32.05339457502559], [74.80792937305237, 32.06339457502559], [74.79792937305237, 32.06339457502559], [74.79792937305237, 32.05339457502559]]]",699.541673284466,727.2889114389272,777.691046702239,769.9117182203281,772.5865182349025,780.9954483913771,798.8585898488964,795.0667484684345
"[[[74.79792937305237, 32.06339457502559], [74.80792937305237, 32.06339457502559], [74.80792937305237, 32.07339457502559], [74.79792937305237, 32.07339457502559], [74.79792937305237, 32.06339457502559]]]",177.33387384804004,180.76523235834287,188.20871931424801,176.86499525439996,167.06959656032322,179.9808632764824,184.75937208125325,172.29283686493437
"[[[74.79792937305237, 32.07339457502559], [74.80792937305237, 32.07339457502559], [74.80792937305237, 32.08339457502559], [74.79792937305237, 32.08339457502559], [74.79792937305237, 32.07339457502559]]]",3.413837076149695,3.3057332335166016,7.993878406775419,10.705896643090348,7.580633784502745,8.000433170803209,7.3416234299731835,7.77683456095046
"[[[74.79792937305237, 32.083394575025594], [74.80792937305237, 32.083394575025594], [74.80792937305237, 32.09339457502559], [74.79792937305237, 32.09339457502559], [74.79792937305237, 32.083394575025594]]]",185.8261940360107,202.50543143438873,211.53118171681422,219.28860753690807,217.1927162884136,216.7547285172861,218.71176846129052,229.05419147474979
"[[[74.79792937305237, 32.09339457502559], [74.80792937305237, 32.09339457502559], [74.80792937305237, 32.10339457502559], [74.79792937305237, 32.10339457502559], [74.79792937305237, 32.09339457502559]]]",261.43230167183674,271.71891857453966,297.79967868645576,281.3432508795555,285.5580912290665,287.5567200389754,300.01965955496985,291.24183268256326
"[[[74.79792937305237, 32.10339457502559], [74.80792937305237, 32.10339457502559], [74.80792937305237, 32.11339457502559], [74.79792937305237, 32.11339457502559], [74.79792937305237, 32.10339457502559]]]",268.2843690736408,280.08868553794713,280.26587509431437,297.2744575980061,285.8357119873941,293.2455551855554,287.7627487813626,291.99749426356317
"[[[74.79792937305237, 32.113394575025595], [74.80792937305237, 32.113394575025595], [74.80792937305237, 32.12339457502559], [74.79792937305237, 32.12339457502559], [74.79792937305237, 32.113394575025595]]]",2.9704464122032195,6.443646546589591,6.481797043276553,6.378708275317823,3.3220580624910165,5.56914397517871,3.316748265179366,5.4413914002666655
"[[[74.79792937305237, 32.12339457502559], [74.80792937305237, 32.12339457502559], [74.80792937305237, 32.13339457502559], [74.79792937305237, 32.13339457502559], [74.79792937305237, 32.12339457502559]]]",214.03784889466272,227.36433754120674,266.3347190442444,251.66914474946626,270.96382046289443,273.8644266701558,268.7754460283513,267.0024403941438
"[[[74.79792937305237, 32.13339457502559], [74.80792937305237, 32.13339457502559], [74.80792937305237, 32.14339457502559], [74.79792937305237, 32.14339457502559], [74.79792937305237, 32.13339457502559]]]",15.778279361885486,18.78684440272991,21.591570658495172,22.307627854832248,23.378635917772012,23.598228657126004,25.577283977335195,26.45377449689048
"[[[74.79792937305237, 32.14339457502559], [74.80792937305237, 32.14339457502559], [74.80792937305237, 32.15339457502559], [74.79792937305237, 32.15339457502559], [74.79792937305237, 32.14339457502559]]]",198.3611854309812,217.27333098056877,255.49069148911596,235.42408604068942,248.41436284508939,271.4007848100664,261.88307299110363,269.7324224939041
"[[[74.79792937305237, 32.153394575025594], [74.80792937305237, 32.153394575025594], [74.80792937305237, 32.16339457502559], [74.79792937305237, 32.16339457502559], [74.79792937305237, 32.153394575025594]]]",410.5821294158008,468.17779534988045,495.4503194019936,507.4283483945068,499.135809947712,511.35268439239485,547.2821939553622,538.0097058967865
"[[[74.79792937305237, 32.16339457502559], [74.80792937305237, 32.16339457502559], [74.80792937305237, 32.17339457502559], [74.79792937305237, 32.17339457502559], [74.79792937305237, 32.16339457502559]]]",92.87671877580668,99.17163627454352,106.01745427577758,100.0560465961585,143.50565821185515,115.48002741810224,128.78721580846852,152.80342546806475
"[[[74.79792937305237, 32.17339457502559], [74.80792937305237, 32.17339457502559], [74.80792937305237, 32.18339457502559], [74.79792937305237, 32.18339457502559], [74.79792937305237, 32.17339457502559]]]",528.798925350611,565.5062065361653,588.8996882120704,628.8297077007097,580.9062585274313,572.4313275675802,584.7805717356096,612.1612630809407
"[[[74.79792937305237, 32.183394575025595], [74.80792937305237, 32.183394575025595], [74.80792937305237, 32.19339457502559], [74.79792937305237, 32.19339457502559], [74.79792937305237, 32.183394575025595]]]",5.465983596217412,7.687665130336374,7.749765278153705,8.846316178330788,6.298039884676316,6.551572581696852,7.287912731138505,9.133788617504536
"[[[74.79792937305237, 32.19339457502559], [74.80792937305237, 32.19339457502559], [74.80792937305237, 32.20339457502559], [74.79792937305237, 32.20339457502559], [74.79792937305237, 32.19339457502559]]]",403.35970773024377,450.35400176666815,477.00431057376187,470.37656646760524,447.8431250487132,523.1433726557096,467.9409095080214,519.2687432537543
"[[[74.79792937305237, 32.20339457502559], [74.80792937305237, 32.20339457502559], [74.80792937305237, 32.21339457502559], [74.79792937305237, 32.21339457502559], [74.79792937305237, 32.20339457502559]]]",2.5137150879033343,2.344546503195934,1.3668091970876226,2.2904267895897004,2.7848574448710806,6.711151768295881,5.79021543753608,5.843398014545242
"[[[74.80792937305236, 31.913394575025592], [74.81792937305237, 31.913394575025592], [74.81792937305237, 31.923394575025593], [74.80792937305236, 31.923394575025593], [74.80792937305236, 31.913394575025592]]]",353.5565936780919,415.50446527367274,402.56232413929024,420.84619747922903,410.0868023939678,398.2470571604998,428.17332751409384,422.51195109161984
"[[[74.80792937305236, 31.923394575025593], [74.81792937305237, 31.923394575025593], [74.81792937305237, 31.933394575025595], [74.80792937305236, 31.933394575025595], [74.80792937305236, 31.923394575025593]]]",50.61522711514097,75.21564733535307,74.89895227433016,69.37138654182739,68.60252676322276,64.00039441330395,58.97177759552594,58.17664257061623
"[[[74.80792937305236, 31.93339457502559], [74.81792937305237, 31.93339457502559], [74.81792937305237, 31.943394575025593], [74.80792937305236, 31.943394575025593], [74.80792937305236, 31.93339457502559]]]",652.5047132480883,700.1850544112913,766.0677104737559,733.0204737426321,716.5493081291271,747.9757891022018,741.2891287161074,776.7543498189556
"[[[74.80792937305236, 31.943394575025593], [74.81792937305237, 31.943394575025593], [74.81792937305237, 31.953394575025595], [74.80792937305236, 31.953394575025595], [74.80792937305236, 31.943394575025593]]]",4.59207586630167,3.7396618951852894,3.9010172076600345,10.090987831143353,12.440719165429874,11.187421830378726,6.4968077835457,9.694445177522486
"[[[74.80792937305236, 31.95339457502559], [74.81792937305237, 31.95339457502559], [74.81792937305237, 31.963394575025593], [74.80792937305236, 31.963394575025593], [74.80792937305236, 31.95339457502559]]]",12.873381460825412,11.711303035008314,13.040120878892647,18.158307787552985,14.751001721242574,18.406764391602337,19.32070510520134,15.4868932219415
"[[[74.80792937305236, 31.963394575025593], [74.81792937305237, 31.963394575025593], [74.81792937305237, 31.973394575025594], [74.80792937305236, 31.973394575025594], [74.80792937305236, 31.963394575025593]]]",7.1596477732397465,6.94612934387645,7.8146317085976955,11.97486305298227,7.56408596901226,8.269135859638267,2.495744238346614,3.8644622578976855
"[[[74.80792937305236, 31.97339457502559], [74.81792937305237, 31.97339457502559], [74.81792937305237, 31.983394575025592], [74.80792937305236, 31.983394575025592], [74.80792937305236, 31.97339457502559]]]",3.955901440296978,4.827457033817851,10.220383767637923,11.911913150714492,9.238881861186861,6.624034645772768,4.424478902804313,7.157701709073294
"[[[74.80792937305236, 31.983394575025592], [74.81792937305237, 31.983394575025592], [74.81792937305237, 31.993394575025594], [74.80792937305236, 31.993394575025594], [74.80792937305236, 31.983394575025592]]]",3.672010430818773,4.357804341634619,3.6916431869485677,6.17079175976869,3.9549935958348215,7.966177345679171,0.4752491315230145,1.9991605406630697
"[[[74.80792937305236, 31.99339457502559], [74.81792937305237, 31.99339457502559], [74.81792937305237, 32.00339457502559], [74.80792937305236, 32.00339457502559], [74.80792937305236, 31.99339457502559]]]",0.27995655436290473,1.1477023218262996,1.7747572550219692,3.015406753919545,1.3558180009434129,1.75536335360341,2.120063569429262,0.4730190362084506
"[[[74.80792937305236, 32.003394575025595], [74.81792937305237, 32.003394575025595], [74.81792937305237, 32.01339457502559], [74.80792937305236, 32.01339457502559], [74.80792937305236, 32.003394575025595]]]",202.29470347906496,239.57453729140283,238.63458375756696,219.11626897800275,225.31750889696767,247.89721895315563,182.42431953658146,204.07716229090883
"[[[74.80792937305236, 32.01339457502559], [74.81792937305237, 32.01339457502559], [74.81792937305237, 32.02339457502559], [74.80792937305236, 32.02339457502559], [74.80792937305236, 32.01339457502559]]]",11.020778039015996,12.471223818336723,11.883426430229378,9.356585834042667,10.186459829927328,10.775866006330462,8.437308857722682,5.526278437499272
"[[[74.80792937305236, 32.02339457502559], [74.81792937305237, 32.02339457502559], [74.81792937305237, 32.03339457502559], [74.80792937305236, 32.03339457502559], [74.80792937305236, 32.02339457502559]]]",171.7605959422669,183.67749728874833,183.9897188700699,220.6122078294971,227.08792551526824,240.34910538541553,221.60798448136543,214.29176119600282
"[[[74.80792937305236, 32.03339457502559], [74.81792937305237, 32.03339457502559], [74.81792937305237, 32.04339457502559], [74.80792937305236, 32.04339457502559], [74.80792937305236, 32.03339457502559]]]",3.7440238927350338,3.036274077551164,5.361490409404189,7.805836196839843,4.806682636833869,6.292597486855597,3.2153985220279804,6.639470146916103
"[[[74.80792937305236, 32.043394575025594], [74.81792937305237, 32.043394575025594], [74.81792937305237, 32.05339457502559], [74.80792937305236, 32.05339457502559], [74.80792937305236, 32.043394575025594]]]",1557.690529825571,1665.9886701897663,1741.6027492546516,1755.563589551709,1756.1586796310767,1719.9211604762309,1845.2993565999066,1836.675503591206
"[[[74.80792937305236, 32.05339457502559], [74.81792937305237, 32.05339457502559], [74.81792937305237, 32.06339457502559], [74.80792937305236, 32.06339457502559], [74.80792937305236, 32.05339457502559]]]",10.946590170280937,13.996154678625317,15.524804954293359,13.222351543481636,14.603417436455857,15.755659543401634,22.313340975847762,23.738650261329358
"[[[74.80792937305236, 32.06339457502559], [74.81792937305237, 32.06339457502559], [74.81792937305237, 32.07339457502559], [74.80792937305236, 32.07339457502559], [74.80792937305236, 32.06339457502559]]]",1.645093152001209,1.2321273930865573,3.5912809368362693,2.4060333435954817,3.043760820901298,3.246181735312348,0.719643630372957,3.4682354474625754
"[[[74.80792937305236, 32.07339457502559], [74.81792937305237, 32.07339457502559], [74.81792937305237, 32.08339457502559], [74.80792937305236, 32.08339457502559], [74.80792937305236, 32.07339457502559]]]",142.79273167871906,159.99647963290045,162.911731052816,146.65159188371035,152.93070302568594,148.637213244956,142.34253105973949,167.92677634457505
"[[[74.80792937305236, 32.083394575025594], [74.81792937305237, 32.083394575025594], [74.81792937305237, 32.09339457502559], [74.80792937305236, 32.09339457502559], [74.80792937305236, 32.083394575025594]]]",360.27331296817357,369.8110071088713,396.69985054295734,399.9994257420979,386.8797299768352,401.2293783976244,387.17782186939445,418.97285758131517
"[[[74.80792937305236, 32.09339457502559], [74.81792937305237, 32.09339457502559], [74.81792937305237, 32.10339457502559], [74.80792937305236, 32.10339457502559], [74.80792937305236, 32.09339457502559]]]",283.70206932072506,295.57689823968576,330.06390725599886,319.3376293964775,331.87698326548076,312.4532470600864,337.99371825371213,335.03913038916835
"[[[74.80792937305236, 32.10339457502559], [74.81792937305237, 32.10339457502559], [74.81792937305237, 32.11339457502559], [74.80792937305236, 32.11339457502559], [74.80792937305236, 32.10339457502559]]]",324.7574915469951,353.0998868411386,396.419701514245,374.0991918505266,402.511898596146,405.4898640725443,401.3842270520742,408.67365859817244
"[[[74.80792937305236, 32.113394575025595], [74.81792937305237, 32.113394575025595], [74.81792937305237, 32.12339457502559], [74.80792937305236, 32.12339457502559], [74.80792937305236, 32.113394575025595]]]",830.7531358319001,848.1507938833956,939.0651713544484,884.9029940539415,876.5012250670038,864.3029316124199,885.4434784594192,845.8245980848583
"[[[74.80792937305236, 32.12339457502559], [74.81792937305237, 32.12339457502559], [74.81792937305237, 32.13339457502559], [74.80792937305236, 32.13339457502559], [74.80792937305236, 32.12339457502559]]]",529.1201849462769,557.7485188329539,627.8800189965867,580.7782527430221,609.4790474915326,648.369518405958,658.0298226411031,692.1783125119413
"[[[74.80792937305236, 32.13339457502559], [74.81792937305237, 32.13339457502559], [74.81792937305237, 32.14339457502559], [74.80792937305236, 32.14339457502559], [74.80792937305236, 32.13339457502559]]]",321.6027625807455,333.55235663120766,383.67032430861394,386.3445230765402,403.5442405158641,383.5765236538768,402.21035511420473,403.4211587635048
"[[[74.80792937305236, 32.14339457502559], [74.81792937305237, 32.14339457502559], [74.81792937305237, 32.15339457502559], [74.80792937305236, 32.15339457502559], [74.80792937305236, 32.14339457502559]]]",9.56873146345542,12.898796634176774,14.221322552381455,13.90405967251889,11.236890350240655,15.236461610786456,12.76741220740405,14.146327492449284
"[[[74.80792937305236, 32.153394575025594], [74.81792937305237, 32.153394575025594], [74.81792937305237, 32.16339457502559], [74.80792937305236, 32.16339457502559], [74.80792937305236, 32.153394575025594]]]",1248.16740499199,1372.3233144682638,1440.468093024623,1454.8092607947863,1487.003559742989,1513.55760949276,1683.5778011855996,1593.2699658633098
"[[[74.80792937305236, 32.16339457502559], [74.81792937305237, 32.16339457502559], [74.81792937305237, 32.17339457502559], [74.80792937305236, 32.17339457502559], [74.80792937305236, 32.16339457502559]]]",210.79975353383787,243.0195503110114,257.85832294521987,252.1674761320496,275.57236383806065,288.2521218374811,359.8800833087,375.75242718422237
"[[[74.80792937305236, 32.17339457502559], [74.81792937305237, 32.17339457502559], [74.81792937305237, 32.18339457502559], [74.80792937305236, 32.18339457502559], [74.80792937305236, 32.17339457502559]]]",486.1711802757657,554.7591400263102,573.0430374768846,554.6631264480766,546.1301858235696,575.6000004922643,590.1761851883653,613.3648426576902
"[[[74.80792937305236, 32.183394575025595], [74.81792937305237, 32.183394575025595], [74.81792937305237, 32.19339457502559], [74.80792937305236, 32.19339457502559], [74.80792937305236, 32.183394575025595]]]",463.68033712237605,553.3356564039427,589.5477226649136,554.422849755457,553.9756354133295,576.732481469011,629.2292851721456,564.2628493578044
"[[[74.80792937305236, 32.19339457502559], [74.81792937305237, 32.19339457502559], [74.81792937305237, 32.20339457502559], [74.80792937305236, 32.20339457502559], [74.80792937305236, 32.19339457502559]]]",730.8325378784931,816.529894926221,854.4720120693798,843.4872506968658,842.5933949454891,852.9811474680243,838.6018869911605,822.15684034357
"[[[74.80792937305236, 32.20339457502559], [74.81792937305237, 32.20339457502559], [74.81792937305237, 32.21339457502559], [74.80792937305236, 32.21339457502559], [74.80792937305236, 32.20339457502559]]]",150.4631446965239,165.0274671346575,159.23268435177454,165.90691300755617,172.17179930575145,175.08841988304368,174.66672739244763,181.6627658236447
"[[[74.81792937305237, 31.913394575025592], [74.82792937305237, 31.913394575025592], [74.82792937305237, 31.923394575025593], [74.81792937305237, 31.923394575025593], [74.81792937305237, 31.913394575025592]]]",267.25272065376174,300.1057421653416,300.20328320893884,306.1349793685541,288.7680762770867,288.43786753956897,285.0088532837009,295.36269721598023
"[[[74.81792937305237, 31.923394575025593], [74.82792937305237, 31.923394575025593], [74.82792937305237, 31.933394575025595], [74.81792937305237, 31.933394575025595], [74.81792937305237, 31.923394575025593]]]",465.7738107602013,511.16143709210394,506.8752178364763,517.9541577454224,532.1501483129011,528.2080450860939,556.5406467715907,483.84337848334536
"[[[74.81792937305237, 31.93339457502559], [74.82792937305237, 31.93339457502559], [74.82792937305237, 31.943394575025593], [74.81792937305237, 31.943394575025593], [74.81792937305237, 31.93339457502559]]]",356.1830989992156,370.02651293459695,388.80733938919525,399.6034732362169,390.4411544183242,356.96521436545214,361.21555235297706,334.2886015765968
"[[[74.81792937305237, 31.943394575025593], [74.82792937305237, 31.943394575025593], [74.82792937305237, 31.953394575025595], [74.81792937305237, 31.953394575025595], [74.81792937305237, 31.943394575025593]]]",28.08471492175747,38.73285987782961,40.32359698365593,39.98289719849066,43.804029344555246,43.57477259126712,38.30015776775326,32.87258779468264
"[[[74.81792937305237, 31.95339457502559], [74.82792937305237, 31.95339457502559], [74.82792937305237, 31.963394575025593], [74.81792937305237, 31.963394575025593], [74.81792937305237, 31.95339457502559]]]",8.167921333097183,12.238569231690859,14.530488093768701,17.85062668397265,15.423932847397737,13.924393377510569,16.166594343985707,19.742471685685814
"[[[74.81792937305237, 31.963394575025593], [74.82792937305237, 31.963394575025593], [74.82792937305237, 31.973394575025594], [74.81792937305237, 31.973394575025594], [74.81792937305237, 31.963394575025593]]]",16.04135061879788,16.241392762912273,15.809805557038429,16.284489487015534,16.232262718858692,18.802128260176687,17.806271693780218,18.388485764762663
"[[[74.81792937305237, 31.97339457502559], [74.82792937305237, 31.97339457502559], [74.82792937305237, 31.983394575025592], [74.81792937305237, 31.983394575025592], [74.81792937305237, 31.97339457502559]]]",11.941480741688792,13.275834050409685,10.031683122633694,14.539780157156201,11.099301340709644,14.563474684155153,5.3502761837989965,4.7687391323506745
"[[[74.81792937305237, 31.983394575025592], [74.82792937305237, 31.983394575025592], [74.82792937305237, 31.993394575025594], [74.81792937305237, 31.993394575025594], [74.81792937305237, 31.983394575025592]]]",0.0,0.0,0.6580372719326988,0.5490413749612344,0.00676993076922372,0.0243717504417873,0.0,0.0
"[[[74.81792937305237, 31.99339457502559], [74.82792937305237, 31.99339457502559], [74.82792937305237, 32.00339457502559], [74.81792937305237, 32.00339457502559], [74.81792937305237, 31.99339457502559]]]",15.81049597339188,14.834948946736404,12.83308046026832,17.542244358446624,9.77577995986394,14.013079356209346,10.7668976763307,7.898478079232518
"[[[74.81792937305237, 32.003394575025595], [74.82792937305237, 32.003394575025595], [74.82792937305237, 32.01339457502559], [74.81792937305237, 32.01339457502559], [74.81792937305237, 32.003394575025595]]]",14.975944096571514,18.44109449733468,13.613566092639767,9.957102500427792,10.598326377794365,9.720943413362606,8.734439814572182,12.805074211453615
"[[[74.81792937305237, 32.01339457502559], [74.82792937305237, 32.01339457502559], [74.82792937305237, 32.02339457502559], [74.81792937305237, 32.02339457502559], [74.81792937305237, 32.01339457502559]]]",5.516415596183495,8.350027107076755,7.229245242238619,6.3072842115921315,5.207502280356458,8.195011672292358,8.860928620449391,7.074107656122649
"[[[74.81792937305237, 32.02339457502559], [74.82792937305237, 32.02339457502559], [74.82792937305237, 32.03339457502559], [74.81792937305237, 32.03339457502559], [74.81792937305237, 32.02339457502559]]]",117.5414717308325,125.95862166745064,128.69299683552526,130.19050531288485,144.86433011825284,138.13025108878273,130.776962136114,123.10577312237001
"[[[74.81792937305237, 32.03339457502559], [74.82792937305237, 32.03339457502559], [74.82792937305237, 32.04339457502559], [74.81792937305237, 32.04339457502559], [74.81792937305237, 32.03339457502559]]]",17.33318096265351,14.67111673796353,21.41696761686998,17.399258098674753,17.47759023233794,19.6694970966384,10.060302779755897,12.334484455682732
"[[[74.81792937305237, 32.043394575025594], [74.82792937305237, 32.043394575025594], [74.82792937305237, 32.05339457502559], [74.81792937305237, 32.05339457502559], [74.81792937305237, 32.043394575025594]]]",562.2697574303415,601.6070499428043,620.0753328774899,623.0500005602961,607.6723639090856,649.0745566967673,635.2745890774877,680.0052386932665
"[[[74.81792937305237, 32.05339457502559], [74.82792937305237, 32.05339457502559], [74.82792937305237, 32.06339457502559], [74.81792937305237, 32.06339457502559], [74.81792937305237, 32.05339457502559]]]",325.65986573875165,332.86164332097104,349.10848387764514,369.30903680083895,357.33812134655057,385.0460352722901,380.168403882848,361.0536659572861
"[[[74.81792937305237, 32.06339457502559], [74.82792937305237, 32.06339457502559], [74.82792937305237, 32.07339457502559], [74.81792937305237, 32.07339457502559], [74.81792937305237, 32.06339457502559]]]",458.2613834957016,474.8317048165196,486.07162099354895,525.5884662023827,438.8811367009996,457.3934769806155,460.9053987475747,448.95596781160503
"[[[74.81792937305237, 32.07339457502559], [74.82792937305237, 32.07339457502559], [74.82792937305237, 32.08339457502559], [74.81792937305237, 32.08339457502559], [74.81792937305237, 32.07339457502559]]]",452.41256001591677,434.9727845683901,471.53998046064675,459.638350211344,451.81434027153955,482.71254283479453,486.8372237400308,526.1799972838162
